customer id,state,gender,customer lifetime value,income,monthly premium auto,policy type,vehicle class,total claim amount
IJ28717,Oregon,M,32098.32,31503.0,105.0,Personal Auto,SUV,504.0
XL78013,Oregon,M,22332.44,49078.0,97.0,Corporate Auto,Four-Door Car,484.013411
KN90631,Nevada,F,8560.16,28120.0,112.0,Personal Auto,SUV,537.6
KU59569,California,F,7714.62,0.0,106.0,Personal Auto,Sports Car,763.2
IE71278,California,M,2936.99,44369.0,77.0,Personal Auto,Four-Door Car,362.276183
VY76337,Washington,M,5112.1,15131.0,67.0,Personal Auto,Four-Door Car,321.6
YC77374,California,F,5119.9,26890.0,65.0,Personal Auto,Two-Door Car,312.0
FX78218,California,M,2494.87,45855.0,62.0,Personal Auto,Four-Door Car,0.887629
ZK11389,Oregon,M,23594.68,76358.0,66.0,Corporate Auto,Four-Door Car,86.461582
MO82744,California,F,5656.2,45586.0,72.0,Personal Auto,Four-Door Car,203.42306
GG20671,Nevada,M,15673.14,43267.0,78.0,Special Auto,Four-Door Car,453.073096
YC53575,Oregon,M,8509.45,0.0,82.0,Personal Auto,Four-Door Car,590.4
ES82658,Oregon,M,6418.25,46648.0,81.0,Personal Auto,Four-Door Car,123.576765
SU44811,Oregon,F,3055.7,42406.0,77.0,Corporate Auto,Four-Door Car,108.871857
AZ43057,California,M,5746.06,50798.0,72.0,Personal Auto,Four-Door Car,64.977867
XU56756,Oregon,M,23594.68,76358.0,66.0,Personal Auto,Four-Door Car,86.461582
TM24806,Oregon,M,6005.85,13528.0,86.0,Personal Auto,Four-Door Car,412.8
ZH18791,Oregon,M,5028.84,0.0,67.0,Personal Auto,Four-Door Car,80.753763
CE10235,California,F,3409.68,85023.0,85.0,Personal Auto,Four-Door Car,408.0
IQ96928,Oregon,F,4348.14,0.0,62.0,Corporate Auto,Four-Door Car,675.661163
BM55732,Nevada,F,8337.19,74460.0,69.0,Corporate Auto,Two-Door Car,331.2
PC76141,Nevada,M,2346.68,22932.0,62.0,Personal Auto,Four-Door Car,297.6
RV98208,Arizona,F,4991.04,54189.0,62.0,Personal Auto,Two-Door Car,29.035528
LJ21457,California,M,2879.51,42247.0,74.0,Personal Auto,Two-Door Car,355.2
MV86976,California,M,3482.04,0.0,96.0,Personal Auto,Four-Door Car,726.132858
HS13676,California,M,8216.39,0.0,117.0,Personal Auto,Four-Door Car,983.127481
OX35378,Oregon,M,3155.46,36706.0,80.0,Personal Auto,Four-Door Car,488.296267
VL95438,Arizona,M,5292.2,67899.0,66.0,Corporate Auto,Four-Door Car,316.8
YU32377,Oregon,F,6553.94,0.0,61.0,Corporate Auto,Two-Door Car,365.820487
QW88350,Washington,F,7618.44,41900.0,63.0,Corporate Auto,Four-Door Car,170.496071
TM61357,Nevada,M,24610.78,72786.0,76.0,Personal Auto,Four-Door Car,363.845631
CP99334,Oregon,F,3142.81,60108.0,78.0,Personal Auto,Four-Door Car,507.060901
AO20938,Arizona,F,32021.4,31433.0,100.0,Personal Auto,SUV,635.020091
OY32548,Washington,F,5096.7,27940.0,65.0,Personal Auto,Two-Door Car,27.66775
XE36531,California,F,4889.61,51246.0,122.0,Personal Auto,SUV,817.692013
SZ86381,Oregon,M,5112.57,56587.0,65.0,Personal Auto,Four-Door Car,312.0
YY29772,Arizona,F,2725.32,45025.0,69.0,Personal Auto,Four-Door Car,452.271771
FG69718,California,F,9780.85,0.0,132.0,Corporate Auto,SUV,950.4
MI81870,Arizona,F,15042.58,22799.0,190.0,Corporate Auto,SUV,912.0
QH27767,Oregon,M,5308.29,82601.0,66.0,Personal Auto,Four-Door Car,186.387874
IV54766,Oregon,F,19160.99,22705.0,239.0,Personal Auto,Luxury SUV,1294.700423
AD33653,Oregon,M,3324.55,0.0,92.0,Personal Auto,Two-Door Car,441.6
HU54636,California,F,3791.55,41212.0,95.0,Personal Auto,Four-Door Car,405.443681
CD45044,Arizona,F,7600.03,0.0,70.0,Personal Auto,Four-Door Car,504.0
CB61335,California,F,6950.1,21687.0,88.0,Personal Auto,Four-Door Car,603.100479
DL53457,California,F,4605.04,22571.0,63.0,Personal Auto,Four-Door Car,302.4
YG68142,Oregon,F,5864.38,72032.0,72.0,Personal Auto,Four-Door Car,438.149129
UI24036,Washington,F,15374.18,42570.0,128.0,Personal Auto,SUV,587.409205
LD63324,Arizona,M,3230.58,62873.0,81.0,Corporate Auto,Four-Door Car,207.75186
LB29621,Oregon,F,9294.55,21370.0,77.0,Corporate Auto,Four-Door Car,105.181202
XB43625,Arizona,F,2504.87,66081.0,64.0,Personal Auto,Four-Door Car,42.029731
FI65786,Oregon,F,7081.69,93854.0,87.0,Corporate Auto,Two-Door Car,417.6
ZC61874,Arizona,F,9560.05,19429.0,122.0,Special Auto,SUV,683.45551
QA66968,California,F,6756.06,46879.0,86.0,Personal Auto,Four-Door Car,324.944098
YQ98322,Oregon,M,5290.67,36791.0,68.0,Personal Auto,Four-Door Car,326.4
EN27946,California,M,8391.13,40211.0,106.0,Personal Auto,Two-Door Car,710.740743
GT18396,Arizona,M,21151.23,48642.0,77.0,Personal Auto,Four-Door Car,92.307736
KL43280,California,M,9264.33,69063.0,115.0,Personal Auto,Two-Door Car,552.0
DB93245,Arizona,F,2853.6,87455.0,71.0,Corporate Auto,Four-Door Car,329.238904
SN53710,Washington,M,6245.44,80101.0,79.0,Personal Auto,Four-Door Car,442.9167
IB82793,California,M,2129.06,0.0,61.0,Corporate Auto,Four-Door Car,292.8
CT74097,Nevada,M,14789.62,51817.0,129.0,Personal Auto,SUV,712.833284
HE20556,Arizona,F,5324.39,31561.0,68.0,Personal Auto,Four-Door Car,326.4
RQ41621,Arizona,F,2862.73,64640.0,73.0,Personal Auto,Four-Door Car,327.912134
TB88830,California,F,8614.69,64220.0,107.0,Personal Auto,SUV,48.782626
LV94312,Oregon,M,4931.5,33580.0,62.0,Corporate Auto,Four-Door Car,315.326222
PT45842,Arizona,M,4642.02,0.0,64.0,Personal Auto,Two-Door Car,770.254285
CV49750,Arizona,M,21423.64,0.0,65.0,Personal Auto,Two-Door Car,312.0
RB63074,Oregon,M,4858.07,0.0,67.0,Personal Auto,Four-Door Car,482.4
XX73066,Arizona,M,5261.1,43318.0,66.0,Personal Auto,Four-Door Car,48.936563
VN22337,California,F,3274.04,83869.0,81.0,Personal Auto,Four-Door Car,348.186032
BA19651,California,M,6134.39,43875.0,78.0,Corporate Auto,Four-Door Car,289.468771
UX18122,Washington,F,3690.7,59016.0,92.0,Corporate Auto,Four-Door Car,441.6
HY46017,California,F,2776.77,70793.0,69.0,Personal Auto,Four-Door Car,62.625841
ZI95657,California,M,10972.07,24164.0,137.0,Personal Auto,Sports Car,657.6
MK93363,Washington,F,4177.67,29133.0,104.0,Personal Auto,Sports Car,499.2
UM26324,Washington,M,5838.9,81082.0,73.0,Corporate Auto,Four-Door Car,281.295903
ZN18884,California,M,6462.22,0.0,65.0,Corporate Auto,Four-Door Car,312.0
PN18863,California,M,5109.5,21277.0,66.0,Corporate Auto,Four-Door Car,316.8
BK76340,California,M,8278.72,16924.0,226.0,Personal Auto,Luxury SUV,1084.8
QZ83992,California,M,8682.23,10540.0,115.0,Corporate Auto,SUV,552.0
WE23159,Oregon,M,9415.9,0.0,133.0,Special Auto,Sports Car,1361.993232
GA86186,Oregon,M,3230.58,62873.0,81.0,Special Auto,Four-Door Car,207.75186
ZM24497,California,M,17019.19,98623.0,211.0,Personal Auto,Luxury SUV,1012.8
EY97047,Oregon,M,2647.52,37876.0,69.0,Corporate Auto,Four-Door Car,300.056383
NW14895,Arizona,M,12883.12,77469.0,109.0,Personal Auto,SUV,757.170246
KS42294,California,F,20930.05,30535.0,66.0,Personal Auto,Four-Door Car,94.142294
DQ50258,California,M,4814.35,0.0,67.0,Personal Auto,Four-Door Car,482.4
XK10881,Oregon,M,4836.89,39310.0,61.0,Personal Auto,Four-Door Car,93.181865
LC20778,Nevada,F,18745.4,27229.0,99.0,Personal Auto,Four-Door Car,475.2
LH87004,Washington,M,17367.53,41418.0,112.0,Personal Auto,SUV,537.6
SZ17657,Oregon,F,9012.92,67840.0,112.0,Personal Auto,SUV,83.240006
RI44399,California,F,5871.61,0.0,80.0,Corporate Auto,Four-Door Car,871.055266
RF73080,Oregon,M,5926.73,23091.0,96.0,Personal Auto,Four-Door Car,460.8
QA69109,Arizona,F,5453.71,69468.0,67.0,Personal Auto,Four-Door Car,302.733593
FK85203,California,M,9106.87,74143.0,114.0,Personal Auto,SUV,547.2
ET44462,Arizona,M,5013.14,65165.0,126.0,Personal Auto,SUV,604.8
SK27185,California,F,6672.06,50537.0,165.0,Personal Auto,SUV,60.005031
JW87443,Oregon,F,6521.37,72608.0,82.0,Personal Auto,Four-Door Car,393.6
OM37610,Nevada,F,13024.22,26312.0,110.0,Personal Auto,Four-Door Car,565.837664
TJ58873,Oregon,M,2748.8,56900.0,68.0,Personal Auto,Four-Door Car,304.115627
WE97690,Oregon,F,2803.6,60707.0,70.0,Corporate Auto,Four-Door Car,327.061103
HH99354,Oregon,M,7231.0,67276.0,61.0,Personal Auto,Two-Door Car,181.804443
UN90060,Oregon,F,8329.29,30865.0,104.0,Personal Auto,SUV,21.261834
BR76202,California,F,4626.8,79487.0,114.0,Personal Auto,SUV,547.2
MO48960,California,F,6265.34,0.0,84.0,Personal Auto,Four-Door Car,481.025786
QG50480,Oregon,M,4504.16,0.0,62.0,Personal Auto,Two-Door Car,135.851316
RE73564,Oregon,F,11533.48,41098.0,96.0,Personal Auto,Two-Door Car,250.058657
EN32990,Arizona,F,5350.0,89158.0,67.0,Personal Auto,Four-Door Car,272.195232
OO97388,Oregon,F,2855.69,99612.0,70.0,Personal Auto,Two-Door Car,336.0
JN66901,Nevada,M,6601.61,0.0,194.0,Corporate Auto,Luxury SUV,2306.508397
UI64573,Oregon,F,3470.18,94885.0,86.0,Personal Auto,Four-Door Car,170.532133
HJ64867,Arizona,F,5895.11,78352.0,74.0,Personal Auto,Two-Door Car,152.365482
MT35297,Oregon,F,5065.94,43460.0,63.0,Personal Auto,Four-Door Car,302.4
VB69838,Oregon,F,41787.9,46587.0,119.0,Personal Auto,Four-Door Car,571.2
JR34589,Nevada,F,4882.29,21236.0,123.0,Personal Auto,SUV,131.262395
EI85578,California,F,3837.62,0.0,106.0,Personal Auto,SUV,117.229971
DH85144,Oregon,M,2154.07,0.0,65.0,Personal Auto,Four-Door Car,312.0
HC31007,California,M,5049.12,0.0,68.0,Personal Auto,Four-Door Car,457.169818
MT58123,California,M,13869.93,28432.0,118.0,Corporate Auto,SUV,612.300581
GQ78238,Oregon,M,5213.37,65167.0,131.0,Personal Auto,SUV,628.8
UO44449,Washington,F,4911.12,33700.0,62.0,Corporate Auto,Four-Door Car,274.114843
VK98618,Arizona,F,7751.86,0.0,105.0,Personal Auto,SUV,756.0
BG30513,California,F,25464.82,13663.0,97.0,Personal Auto,Four-Door Car,465.6
KD20203,Oregon,M,9472.96,0.0,131.0,Corporate Auto,SUV,628.8
HR26088,Arizona,F,5926.96,0.0,84.0,Personal Auto,Four-Door Car,403.2
XD72019,Oregon,F,8470.04,0.0,82.0,Personal Auto,Four-Door Car,479.312226
XD82117,Arizona,F,8675.99,65933.0,108.0,Personal Auto,SUV,379.951464
CT47738,Oregon,F,18205.67,0.0,128.0,Corporate Auto,Sports Car,614.4
NY30370,Washington,M,2618.33,28663.0,66.0,Corporate Auto,Two-Door Car,430.604489
EH69733,Arizona,M,3349.64,78092.0,84.0,Corporate Auto,Four-Door Car,344.015386
QV89210,Nevada,F,5979.72,57693.0,76.0,Corporate Auto,Four-Door Car,547.2
QK90365,Oregon,F,16301.97,19614.0,85.0,Personal Auto,Two-Door Car,574.024018
UR67446,California,F,7882.99,23235.0,99.0,Personal Auto,Four-Door Car,587.656629
FJ76376,California,M,7748.81,79528.0,64.0,Personal Auto,Two-Door Car,175.429028
ZI85739,California,F,15860.04,0.0,136.0,Personal Auto,SUV,46.098963
AM72411,Oregon,M,2279.7,23253.0,61.0,Personal Auto,Two-Door Car,292.8
IC77855,California,M,15272.8,40571.0,100.0,Personal Auto,SUV,361.788917
ZM70632,California,F,5498.75,60668.0,138.0,Personal Auto,SUV,553.699596
JM59803,California,M,5743.4,61776.0,73.0,Personal Auto,Two-Door Car,343.278996
KG84303,California,M,3942.92,38820.0,99.0,Personal Auto,Four-Door Car,547.619785
OJ37666,California,F,2503.6,47285.0,63.0,Personal Auto,Four-Door Car,302.4
VV49688,Oregon,M,4558.59,0.0,62.0,Corporate Auto,Four-Door Car,446.4
KH55886,Oregon,M,67907.27,78310.0,192.0,Personal Auto,Sports Car,151.711475
QZ70160,Nevada,F,2396.67,26222.0,62.0,Personal Auto,Four-Door Car,297.6
FU51754,Arizona,M,5568.95,0.0,79.0,Personal Auto,Two-Door Car,407.440238
KY48450,Oregon,F,7334.52,83926.0,181.0,Personal Auto,Luxury Car,124.447153
ZG18090,California,M,7150.11,24124.0,91.0,Corporate Auto,Four-Door Car,436.8
UI99151,Nevada,M,12023.75,28879.0,106.0,Personal Auto,Sports Car,763.2
VB59276,Oregon,M,4018.88,0.0,112.0,Corporate Auto,SUV,544.250322
CJ64468,Oregon,F,4770.55,12964.0,65.0,Personal Auto,Two-Door Car,362.774545
GM61951,Nevada,F,29297.33,0.0,115.0,Personal Auto,SUV,1251.042795
BO15959,Washington,F,27929.96,88105.0,86.0,Personal Auto,Four-Door Car,412.8
ZK50586,Oregon,F,2899.92,66524.0,74.0,Personal Auto,Two-Door Car,238.517525
DM22923,Oregon,M,2331.33,27398.0,68.0,Personal Auto,Four-Door Car,326.4
DQ58142,Arizona,M,8561.56,37759.0,108.0,Corporate Auto,SUV,518.4
YW47108,California,M,11280.73,45743.0,96.0,Personal Auto,Four-Door Car,673.780804
DS62172,Oregon,F,2764.02,54183.0,70.0,Personal Auto,Four-Door Car,336.0
VL58402,Washington,M,2580.85,46900.0,66.0,Personal Auto,Four-Door Car,316.8
YV82597,Nevada,F,10856.01,59803.0,90.0,Corporate Auto,Two-Door Car,22.75546
FN33339,Oregon,F,4150.84,53787.0,104.0,Corporate Auto,Four-Door Car,666.092015
UZ97486,California,M,16979.8,35095.0,73.0,Corporate Auto,Two-Door Car,525.6
LL92275,California,F,5028.74,0.0,67.0,Personal Auto,Four-Door Car,216.196521
FB95288,California,M,64618.76,0.0,217.0,Personal Auto,Luxury Car,1562.4
NB30472,Arizona,F,41103.24,30845.0,116.0,Personal Auto,Four-Door Car,556.8
RX66745,Washington,M,22658.54,23665.0,67.0,Corporate Auto,Four-Door Car,404.817249
II97469,California,M,7013.44,92107.0,88.0,Personal Auto,Four-Door Car,16.37296
VF17463,Oregon,M,8658.86,62464.0,109.0,Personal Auto,Sports Car,400.181882
GW77328,Oregon,M,5214.34,69991.0,65.0,Personal Auto,Four-Door Car,4.619402
CF44171,California,F,4334.06,23904.0,123.0,Personal Auto,SUV,590.4
ZN65873,California,F,3731.5,0.0,96.0,Corporate Auto,Four-Door Car,460.8
EO75698,Oregon,F,22242.52,83894.0,110.0,Personal Auto,Four-Door Car,82.019005
GB94407,California,M,12280.77,88340.0,102.0,Corporate Auto,Two-Door Car,489.6
KM63956,California,M,13024.13,0.0,125.0,Corporate Auto,SUV,900.0
LM79795,Oregon,M,7488.79,39602.0,64.0,Personal Auto,Two-Door Car,307.2
XT35473,Arizona,M,2300.69,25905.0,63.0,Personal Auto,Four-Door Car,302.4
LO90163,Nevada,F,30081.37,24626.0,108.0,Personal Auto,SUV,225.971279
LU65596,California,F,3745.37,59732.0,94.0,Corporate Auto,Four-Door Car,135.626867
SV94314,Arizona,M,13246.57,36898.0,169.0,Personal Auto,SUV,811.2
RW86245,Arizona,M,5008.28,92864.0,123.0,Personal Auto,SUV,96.338144
JG41490,Arizona,F,2396.22,0.0,66.0,Corporate Auto,Four-Door Car,433.160284
FO63400,California,F,5146.9,93752.0,64.0,Corporate Auto,Four-Door Car,154.713524
FE84109,Washington,M,6540.2,21156.0,89.0,Personal Auto,Two-Door Car,111.836561
KG21285,Arizona,M,7159.81,67206.0,90.0,Personal Auto,Four-Door Car,76.289123
TQ33359,California,M,6087.3,85654.0,76.0,Personal Auto,Four-Door Car,46.20341
ZG59671,Oregon,M,9772.74,59325.0,83.0,Personal Auto,Four-Door Car,81.599332
AY19539,California,M,6005.85,13528.0,86.0,Personal Auto,Four-Door Car,412.8
KU23440,Oregon,F,6811.58,0.0,63.0,Personal Auto,Four-Door Car,302.4
IJ83011,California,M,16350.13,0.0,165.0,Corporate Auto,SUV,1452.213743
KE35335,Washington,F,3580.26,75333.0,90.0,Personal Auto,Four-Door Car,289.236063
FE90301,Nevada,F,5821.13,61108.0,72.0,Personal Auto,Four-Door Car,23.773332
CK35310,Nevada,F,2839.57,27083.0,73.0,Personal Auto,Four-Door Car,525.6
XU97999,California,M,10097.2,68997.0,63.0,Personal Auto,Four-Door Car,206.926432
RF73329,California,F,2674.23,33451.0,67.0,Personal Auto,Four-Door Car,337.219884
WO12850,Nevada,F,4515.45,21500.0,115.0,Corporate Auto,Four-Door Car,39.292196
AB26022,Oregon,M,7998.35,26487.0,112.0,Corporate Auto,SUV,602.431489
HL91178,California,M,2809.77,74713.0,70.0,Personal Auto,Four-Door Car,336.0
HS77089,Washington,M,4748.79,0.0,70.0,Personal Auto,Four-Door Car,504.0
WK18603,California,M,5272.52,85607.0,66.0,Personal Auto,Four-Door Car,67.647131
XS44101,California,F,6712.29,44891.0,83.0,Personal Auto,Four-Door Car,74.803791
RE93978,Washington,M,8188.98,89061.0,103.0,Personal Auto,SUV,565.267705
WX19595,Arizona,M,14429.89,0.0,198.0,Personal Auto,Luxury Car,962.159318
EA55071,Arizona,F,4376.36,63774.0,111.0,Personal Auto,Four-Door Car,60.036683
HH45183,Oregon,M,3713.8,93308.0,92.0,Personal Auto,Four-Door Car,441.6
NL75739,Arizona,M,7590.05,10375.0,66.0,Personal Auto,Two-Door Car,316.8
XE96798,Oregon,M,2795.74,85950.0,69.0,Personal Auto,Four-Door Car,47.70723
UU12600,Nevada,F,8640.75,33402.0,109.0,Personal Auto,SUV,71.053011
NL39999,Washington,M,2624.9,18129.0,71.0,Personal Auto,Two-Door Car,340.8
ZN45349,Oregon,M,4815.02,0.0,66.0,Personal Auto,Two-Door Car,711.8026
EV34073,California,F,4460.42,0.0,65.0,Corporate Auto,Four-Door Car,312.0
HM94328,Arizona,M,6047.03,20396.0,76.0,Corporate Auto,Four-Door Car,364.8
QX64770,Oregon,F,8221.87,13376.0,108.0,Personal Auto,Four-Door Car,774.714929
IN95983,California,F,6798.27,32517.0,94.0,Special Auto,Four-Door Car,451.2
AD89594,California,M,12817.41,28651.0,67.0,Personal Auto,Four-Door Car,302.272725
SQ37580,Arizona,F,5219.89,64964.0,66.0,Personal Auto,Four-Door Car,286.967405
IN64985,Nevada,F,6140.24,34112.0,77.0,Personal Auto,Four-Door Car,369.6
UL96474,Arizona,F,3756.64,0.0,108.0,Personal Auto,SUV,718.383
IG89777,California,M,7356.56,81145.0,92.0,Corporate Auto,Two-Door Car,321.060571
YJ14330,California,F,32725.3,39894.0,134.0,Corporate Auto,SUV,411.077415
NK20941,California,M,7057.46,52447.0,90.0,Personal Auto,Four-Door Car,61.585668
XQ28930,California,M,11005.02,0.0,69.0,Personal Auto,Four-Door Car,496.8
LY73893,California,M,5563.77,35398.0,71.0,Personal Auto,Four-Door Car,340.8
II20035,Oregon,F,7451.48,26239.0,65.0,Personal Auto,Four-Door Car,312.0
OH69760,Arizona,F,5181.05,0.0,70.0,Personal Auto,Four-Door Car,336.0
WN45973,Washington,M,12584.01,83013.0,103.0,Corporate Auto,SUV,155.125923
UT21323,California,M,13057.01,0.0,190.0,Personal Auto,Luxury SUV,1833.182529
GM46746,Arizona,F,17776.82,86205.0,223.0,Personal Auto,Luxury Car,1070.4
GZ64473,Nevada,M,2757.38,50414.0,69.0,Personal Auto,Four-Door Car,331.2
FE93959,California,M,7535.43,37496.0,65.0,Corporate Auto,Two-Door Car,312.0
YC33550,Oregon,F,2826.8,24224.0,71.0,Corporate Auto,Two-Door Car,511.2
MT91532,California,M,7326.54,62338.0,92.0,Corporate Auto,Four-Door Car,4.216231
XE65072,Oregon,M,6633.14,63483.0,83.0,Personal Auto,Four-Door Car,85.073541
AT72574,Arizona,M,2485.89,0.0,70.0,Personal Auto,Two-Door Car,504.0
FP10040,Oregon,M,8598.19,38113.0,73.0,Personal Auto,Four-Door Car,203.640251
AQ51159,Arizona,F,8586.8,38676.0,72.0,Personal Auto,Four-Door Car,146.124719
HB21182,Arizona,F,2417.78,20200.0,65.0,Personal Auto,Two-Door Car,312.0
SM17747,Arizona,M,2693.66,29038.0,69.0,Personal Auto,Four-Door Car,56.351667
YA87855,Arizona,M,7179.23,23179.0,91.0,Corporate Auto,Two-Door Car,436.8
MR52230,Oregon,M,10629.34,56598.0,88.0,Personal Auto,Four-Door Car,92.966783
FR54989,Arizona,M,2710.92,0.0,76.0,Corporate Auto,Two-Door Car,547.2
RW82766,Oregon,F,7724.05,46988.0,195.0,Corporate Auto,Luxury SUV,294.762659
IX60941,Oregon,M,3508.57,20978.0,98.0,Personal Auto,Four-Door Car,1176.2788
GQ26671,California,F,2241.11,0.0,63.0,Personal Auto,Two-Door Car,453.6
UH89141,Oregon,F,33279.77,59130.0,117.0,Corporate Auto,Sports Car,436.533172
WO30947,Washington,M,5348.3,31572.0,70.0,Personal Auto,Four-Door Car,292.434826
ZN86559,California,F,5251.15,0.0,72.0,Personal Auto,Four-Door Car,345.6
NZ73268,California,M,4686.81,32646.0,119.0,Corporate Auto,Four-Door Car,464.99983
YD80815,Arizona,F,7148.33,51791.0,181.0,Personal Auto,Luxury Car,422.960234
BE54454,Washington,M,5028.58,70828.0,62.0,Personal Auto,Four-Door Car,297.6
JB76199,Oregon,F,2415.42,40903.0,61.0,Corporate Auto,Four-Door Car,409.88696
PN68458,California,F,7545.55,0.0,106.0,Corporate Auto,SUV,631.108223
IM55696,California,F,5264.43,24031.0,66.0,Personal Auto,Four-Door Car,316.8
UD99395,Oregon,M,4474.48,84927.0,112.0,Personal Auto,SUV,537.6
PA90653,Oregon,F,21578.86,0.0,72.0,Corporate Auto,Two-Door Car,510.976913
WE64939,California,F,2902.62,23893.0,73.0,Personal Auto,Four-Door Car,186.292275
KC67652,Arizona,M,10876.48,71255.0,138.0,Personal Auto,Sports Car,138.633681
FQ33633,Nevada,F,4413.29,37697.0,112.0,Personal Auto,SUV,38.403843
QS23134,Arizona,M,12504.49,33746.0,106.0,Personal Auto,Two-Door Car,508.8
EZ70589,Washington,F,7462.93,70263.0,93.0,Personal Auto,Two-Door Car,7.345946
KT91115,Oregon,M,4690.79,43367.0,118.0,Personal Auto,Four-Door Car,1026.741926
RS66246,California,F,2943.05,0.0,81.0,Personal Auto,Two-Door Car,388.8
YX72707,Oregon,F,5003.34,0.0,66.0,Personal Auto,Four-Door Car,445.19869
LJ79533,Nevada,F,13466.92,11432.0,119.0,Special Auto,SUV,571.2
JQ95021,California,M,3386.19,67249.0,86.0,Special Auto,Four-Door Car,33.894695
ET88948,California,F,5503.44,76839.0,68.0,Personal Auto,Four-Door Car,326.4
GW43195,Oregon,F,25807.06,71210.0,214.0,Personal Auto,Luxury Car,1027.2
MQ54182,California,F,4739.35,49447.0,119.0,Personal Auto,Four-Door Car,762.007253
WM39308,Nevada,F,15777.89,98713.0,65.0,Personal Auto,Two-Door Car,289.894293
DK20428,Oregon,M,2619.87,26094.0,67.0,Personal Auto,Two-Door Car,2.028223
IZ67803,California,M,15445.66,26990.0,65.0,Personal Auto,Four-Door Car,297.864823
VW65351,Washington,F,3355.53,46644.0,84.0,Personal Auto,Four-Door Car,150.688024
SY36127,California,F,2874.09,33462.0,72.0,Personal Auto,Four-Door Car,112.425578
LA20890,Oregon,F,2846.65,66880.0,71.0,Personal Auto,Four-Door Car,340.8
EP48362,Arizona,M,23813.52,88680.0,66.0,Personal Auto,Four-Door Car,201.762191
BI46495,Oregon,M,5313.47,0.0,79.0,Corporate Auto,Two-Door Car,568.8
ON91363,Washington,M,3730.14,75132.0,93.0,Personal Auto,Four-Door Car,446.4
TG95261,California,F,9031.21,0.0,122.0,Personal Auto,Sports Car,650.52179
EE59791,California,F,5931.28,56617.0,74.0,Personal Auto,Four-Door Car,355.2
IV84135,California,F,9429.08,75638.0,83.0,Personal Auto,Four-Door Car,108.69654
TE11374,California,F,7613.05,24982.0,109.0,Personal Auto,SUV,523.2
GH12466,Washington,F,3313.01,40348.0,83.0,Personal Auto,Four-Door Car,26.314753
PC43437,Arizona,F,7317.01,24083.0,63.0,Personal Auto,Four-Door Car,340.453606
PW98890,Oregon,F,2665.74,81538.0,66.0,Personal Auto,Four-Door Car,272.844816
BQ94892,Oregon,M,3230.58,62873.0,81.0,Personal Auto,Four-Door Car,207.75186
LA33814,Oregon,M,17367.27,66245.0,145.0,Personal Auto,SUV,181.501424
WM87004,Oregon,M,10595.81,0.0,102.0,Personal Auto,SUV,734.4
OL28902,California,M,5999.38,26303.0,165.0,Personal Auto,SUV,956.589903
VW88885,California,F,17006.0,58620.0,71.0,Corporate Auto,Four-Door Car,340.8
OQ51004,California,M,3954.34,18375.0,103.0,Personal Auto,Sports Car,535.080276
GJ88864,Nevada,F,3589.37,30944.0,92.0,Personal Auto,Four-Door Car,348.216284
